x y z s1
-0.55149564 -0.46602551 0.02477325 0.31135432
-0.79849736 -0.04659561 -0.42134297 0.28563353
-0.49878193 -0.42414217 0.03707115 0.39477840
-0.90662640 -0.21241026 0.28868303 0.34605522
-0.45302051 0.28730078 0.38993178 0.19558462
-0.79320968 0.37474292 -0.36637641 0.15692578
-0.41347492 -0.12333443 -0.23257504 0.83797516
-0.44638253 0.23623788 0.22881710 0.63668271
-0.54628503 0.03298933 0.13171665 1.66268987
-0.52405898 0.13533896 0.05099987 1.53839884
-0.38930404 -0.40680195 -0.03281837 0.34927120
-0.94596162 0.06917550 0.41048254 0.11948471
-0.71852120 0.03181301 0.18912168 1.35233107
-1.11693073 -0.13052762 0.09112891 0.17099279
-1.32424868 -0.24420212 0.27521449 -0.01469313
-0.34925077 0.09357956 0.22054941 0.78097670
-0.54622394 0.13884873 -0.07891343 1.53727878
-0.57104683 -0.15809260 0.31587084 0.67227562
-0.21961015 0.34497820 -0.10202719 0.13228513
-0.83844351 0.31924342 0.13597680 0.50894226
-0.51785391 -0.15840802 0.10641595 1.47070029
-0.87131951 0.15851559 0.34472167 0.25934463
-0.19223861 0.17713101 -0.34550539 0.11196497
-0.55066747 0.53492044 -0.21715290 0.12468909
-0.61479539 0.35338109 0.15428348 0.55765806
0.02003908 -0.18321735 -0.24743895 0.07413582
-0.29396864 -0.29896966 -0.04919200 0.42254877
-0.61641164 0.25899737 0.15356699 0.95373064
-0.48573377 -0.10060772 0.30375100 0.72582804
0.40645601 0.17282052 0.02491805 0.80277039
-0.92446574 -0.15937036 -0.05342756 0.61265489
-0.73365006 -0.00401946 0.44450402 0.31560819
-0.28820827 -0.03970818 -0.30206999 0.34188395
-0.26565809 -0.01226357 -0.43162511 0.15099490
-0.42189247 0.25642167 -0.60647710 0.01850566
-0.80613866 -0.02761350 0.18362773 1.09079308
-0.72893665 -0.20803548 0.18179231 0.91940715
-0.71708059 0.13551366 -0.27787891 0.80935535
-0.93808325 0.18881729 0.06312998 0.55361407
-0.36938607 -0.13314825 -0.19877633 0.71206436
-0.25982028 -0.38073969 0.31286518 0.02128086
-0.26987382 0.21502238 -0.17195188 0.41742656
-0.80413096 -0.05251394 -0.32375992 0.58775586
-0.84042350 0.16118357 0.16233728 0.78939229
-0.86239371 0.16903048 0.11357583 0.76299910
-0.22252844 0.14228411 0.26464526 0.28022410
-0.48073060 0.24498228 -0.32177929 0.44151785
-0.63043611 -0.00974569 -0.06093749 1.95378924
-0.48902834 0.15859491 0.09806427 1.37989094
-0.64423597 -0.18393252 0.27429652 0.77075207
-0.51256680 -0.25465346 -0.04842189 1.07000186
-1.03582492 0.00884265 -0.04959499 0.41322499
-0.74361674 0.39615005 -0.28903853 0.24400549
-0.42340176 0.54667704 0.26931698 0.13594785
-0.60788470 -0.28351716 -0.34051554 0.38814724
-0.70288792 -0.17175018 -0.17988673 1.14032648
-0.68157836 -0.02556177 0.12130299 1.61826232
-0.90944905 -0.17056095 -0.03991802 0.67178843
-0.64887130 0.45910593 0.05806165 0.24368699
-1.00339745 0.10454534 0.13641593 0.40894269
-0.63128201 -0.30334917 0.43951367 0.21012301
-0.86747098 0.16519305 0.05001263 0.75739538
-0.44979736 0.42671448 0.14040972 0.31590580
-0.73966606 0.27649807 -0.15777486 0.75473004
-0.55911050 -0.32327090 -0.25832031 0.49533358
-0.58715333 0.09202168 -0.42559766 0.36354723
-0.47567816 -0.20485724 0.31992200 0.55914680
-0.68799111 -0.28090557 0.01895114 0.96894520
-0.82905875 0.31723629 0.00013255 0.58200635
-0.63791916 0.14795025 -0.25123686 0.96809013
-0.92228841 0.10208789 -0.27491768 0.42626075
-0.87500254 0.20918901 0.13126603 0.68498257
-0.91345739 -0.15478401 -0.22593289 0.46388445
-0.15592018 0.22650261 -0.10521121 0.24840397
-0.45595133 -0.33904655 -0.16816154 0.56002189
-0.57378418 0.11305769 -0.02436478 1.77351384
-0.53799662 0.01958411 -0.04089435 1.85905252
-0.67403640 -0.10656622 0.05798438 1.71718849
-0.49729610 0.04958979 -0.29464926 0.92788614
-0.84973196 0.09972045 0.36791833 0.40590125
-0.56189613 -0.10291710 0.05608511 1.79082638
-0.88420536 0.32723579 0.04664854 0.31670344
-0.76736430 -0.04169887 -0.13175906 1.32518641
-0.27208251 -0.05056002 0.03884144 0.76815040
-0.45656839 -0.18519165 0.04842737 1.24344504
-0.53139111 -0.38851971 0.06317412 0.59629263
-0.61144052 0.03249157 0.00890743 1.93579717
-0.53520753 0.33433581 -0.29487685 0.45833073
-0.68553808 0.16665466 0.12023147 1.30818528
-0.48514861 0.68839430 0.15353388 -0.00230053
-0.31726555 -0.07676801 -0.24822809 0.61984708
-0.67857936 0.17799004 0.10170696 1.37538675
-0.49918716 -0.05358610 -0.09345065 1.69425890
-0.64496431 0.18111886 0.21018186 1.00463117
-0.85156041 0.19058564 -0.16268031 0.71954611
-0.48276959 -0.04799144 0.39144714 0.44665289
-0.70451866 0.04465296 0.15164829 1.45079429
-0.81848971 -0.01821426 -0.06664622 1.28738145
-0.72845337 -0.10993075 0.27800365 0.79489576
-0.74963768 0.14160197 0.07864875 1.37575061
-0.94924503 0.12979236 -0.35337830 0.19904475
-0.44297704 -0.12679791 0.00209181 1.41559618
-0.92356999 0.03059558 0.23173760 0.49491182
-0.80174136 -0.15179177 0.11365526 1.09733944
-0.48009542 -0.60854482 0.50385159 -0.01687299
-0.46786163 0.17422967 -0.03588511 1.37412054
-1.06383838 0.16868052 -0.14129701 0.26515469
-0.46401708 -0.05470027 0.05950984 1.60580415
-0.79374910 0.21609724 -0.29709476 0.47622038
-0.03860764 0.55948716 0.40817490 -0.01543057
-0.28113025 -0.02113709 0.29163668 0.44324660
-0.62404412 -0.38837939 0.37580035 0.16677216
-0.31779388 -0.00783478 -0.30629606 0.45489833
-0.74655017 -0.45528640 0.23627021 0.18851868
-1.00082724 0.07170772 -0.21092334 0.28341132
-0.95667586 0.05958877 -0.08344985 0.63165355
-0.39045272 -0.31690132 -0.18932866 0.47169570
-1.19691055 -0.54608667 0.44954810 0.00711024
-0.07910044 0.02318155 -0.20595719 0.20477349
-0.67461223 0.21839355 -0.12859725 1.10284128
-0.54059153 -0.00318901 -0.14220317 1.62237378
-0.73154819 0.07333022 -0.24422203 0.96242454
-0.48706766 -0.11789474 0.03184183 1.57201865
-0.25400936 -0.04204801 0.22995109 0.54842641
-1.04800821 -0.11759075 0.00692216 0.34553570
-0.11916733 -0.48998802 -0.02405247 0.01830974
-0.23582779 -0.19625510 -0.05320970 0.43195573
-0.51706525 0.04612714 0.39144262 0.45354434
-0.48788155 0.33194322 -0.09000209 0.63892386
-0.78513135 -0.05643080 -0.28977577 0.75742275
-0.47912208 -0.09646953 -0.16794722 1.27832947
-0.47533540 -0.28592894 0.19262555 0.61426000
-0.71958435 0.28977411 -0.09818439 0.77982490
-0.44202258 0.04489059 0.18597547 1.22350508
-0.57251328 -0.41584935 0.25219838 0.27360376
-0.62192073 0.19737902 0.17256162 1.09829601
-0.79332412 -0.22869885 0.16383878 0.74506951
-0.67581226 0.23410732 -0.04455024 1.27590639
-0.34414756 0.10582612 0.07199375 1.06069697
-0.69350280 0.05810690 0.29821318 0.92036766
-0.61355386 0.13279361 0.01159002 1.65202358
-0.56884899 0.43085269 0.30043251 0.19303646
-0.58014905 0.05361352 -0.17546763 1.48003546
-0.64324289 0.07734945 0.21265340 1.30688727
-0.41269478 -0.27731476 0.24424568 0.52092708
-0.62219342 -0.24674784 0.33409618 0.48613540
-0.23418025 0.06593675 0.17719840 0.45503081
-0.40813770 0.34894304 0.18201713 0.37843518
-0.93192207 0.50245194 0.26641422 0.07874345
-0.72738105 -0.25740627 0.12620336 0.90958427
-0.66956501 0.08249884 0.18585171 1.36669726
-0.74161047 -0.27902700 0.09645462 0.82368095
-0.73334696 0.03652395 -0.33583161 0.66831183
-0.66304568 0.17873797 0.15148313 1.23531221
-0.79708949 -0.29206609 0.00394092 0.73931390
-0.45974180 0.10129379 -0.12803996 1.38476474
-0.52554389 0.37558887 0.05128617 0.57759987
-1.00828698 0.05080008 0.51098924 0.05342410
-0.92184770 0.00743117 -0.05658386 0.81752602
-0.57602926 0.04856304 0.28499300 0.96069074
-0.57880418 0.31931489 -0.02941391 0.81406966
-0.68753419 -0.16729575 -0.45427176 0.28792654
-0.53105465 0.51350007 0.11455887 0.16292826
-0.42831316 -0.10325783 -0.06108335 1.42032913
-0.35383963 0.50217341 0.37198698 0.04456174
-0.39868884 0.00878764 0.05242973 1.42670281
-0.78837683 -0.36204188 -0.28169959 0.28313103
-0.58754999 -0.07299807 -0.36736043 0.65426106
-0.60933084 -0.07960758 -0.29321221 0.90699153
-0.69254475 -0.08023825 -0.15415928 1.46421063
-0.36833246 -0.47572539 -0.49644975 0.05440108
-0.59917855 0.02403180 0.10105378 1.76596857
-0.73474338 -0.22948095 -0.00182903 1.17653205
-0.71039453 0.38776785 -0.08105681 0.57924621
-0.61329629 0.61885453 -0.04869006 0.11838441
-0.46096078 0.16157736 0.18285041 1.06882688
-0.52762818 0.04846020 0.02508357 1.89124525
-0.74399848 0.08137970 0.50716146 0.17375799
-0.29732952 0.07597951 0.21395745 0.60332296
-0.81729398 -0.06512804 0.23696246 0.85436568
-0.22820820 -0.19271654 -0.12089708 0.37469699
-0.05465605 0.02406531 0.45584049 -0.00594312
-0.54828567 0.06154507 -0.07637272 1.78936079
-0.36436121 0.33944439 -0.25875056 0.30229078
-0.68811264 0.22876963 -0.03238716 1.16687204
-0.72334637 0.25238554 0.27586330 0.54054719
-0.71241052 0.05309163 -0.30211870 0.81752029
-0.82387023 0.03104131 0.00785170 1.26550665
-0.84171902 -0.17899348 -0.26626109 0.42365496
-0.48623504 -0.49190980 -0.25289431 0.09922326
-1.06573539 0.10475515 -0.45068339 0.06554084
-0.59206770 0.40988100 0.41835850 0.13408965
-1.05147689 0.07460240 -0.24724282 0.22965114
-0.89828401 -0.02836749 0.30707279 0.45575502
-0.45008528 -0.17878523 0.17625850 0.95581593
-1.16092708 -0.18823645 -0.20597289 0.04232708
-0.58041983 -0.05070699 -0.03536777 1.94613755
-0.64367988 0.00560181 0.13503274 1.68205539
-0.56266724 -0.07108795 0.10043707 1.77886170
-0.39346911 -0.13900647 -0.01485068 1.20661452
-0.30952336 -0.27569017 0.45117555 0.14784799
-0.93478874 -0.08634115 -0.23754750 0.44289138
-0.05301825 -0.12583751 -0.12521029 0.20062701
-0.69268718 0.02390070 -0.08211044 1.83313156
-0.63322170 -0.88230249 0.01428996 0.00516247
-0.59554834 0.25964220 0.32726524 0.48702257
-0.64692702 0.20405727 -0.27539220 0.70048903
-0.40816441 -0.14311895 -0.29617437 0.63325495
-0.64639717 0.35011811 0.04525138 0.74048674
-0.22587796 -0.18718318 0.26196278 0.24483527
-0.76304001 0.05633217 0.05417071 1.54652265
-0.43462707 0.06268515 -0.18479613 1.17077540
-0.37992326 0.43291415 -0.14595086 0.25033793
-1.05880802 0.12482989 -0.08279510 0.31954800
-0.63277571 0.13904444 -0.11409811 1.53452044
-0.66721299 -0.02502988 0.36743848 0.61644307
-0.59248260 -0.30891840 -0.29896962 0.46184645
-0.56519252 -0.28235700 -0.39057587 0.33024498
-0.44111600 0.17112460 -0.09203413 1.16108440
-0.52658518 0.04703041 0.15060485 1.55388422
-0.44881252 -0.65144715 -0.06012474 -0.02404242
-0.47052395 -0.10261415 0.00905066 1.61547637
-0.41232500 0.02023131 0.37697985 0.50373366
-0.31825344 -0.02964104 -0.04951154 0.99481282
-1.31258103 -0.08162555 -0.33831722 0.01592975
-0.54469261 0.03821768 0.17396394 1.48795141
-0.25083238 -0.00656736 0.57010408 0.03310221
-0.54188714 -0.32755410 -0.14051797 0.68389508
-0.69318668 0.14803179 -0.23681248 0.93988833
-0.67449397 -0.04026007 -0.11203020 1.68749486
-0.39714615 0.16033035 0.29164178 0.52791753
-0.68275630 0.30063189 -0.34099927 0.36109651
-0.94709608 -0.30345042 0.00230292 0.34977266
-0.29940547 -0.15053552 -0.11917335 0.67676135
-0.65400449 0.14320703 -0.11940633 1.46249157
-0.73335424 -0.33634882 -0.14293028 0.55780384
-0.30563456 0.02273150 -0.18496363 0.77423386
-0.29096401 -0.14630338 0.35498889 0.24706128
-0.24909826 0.01400291 -0.37463738 0.24866455
-0.02762485 0.09681901 -0.08097176 0.13201205
-0.36096802 0.17557570 0.32773459 0.42537166
-0.76558695 0.07961835 -0.29646756 0.76719692
-0.43341640 -0.00573634 0.07025231 1.56627703
-0.63658743 -0.06274721 -0.21705779 1.35132531
-0.40239245 0.37242601 -0.13916709 0.39871984
-0.46161487 0.10804591 0.00202445 1.59650899
-0.98164893 -0.32539934 -0.19524549 0.24390838
-1.13475118 0.35200768 0.09192581 0.01636487
-0.60749026 -0.54755895 -0.45596771 0.00493090
-0.60058535 0.49262249 -0.17466105 0.14545210
-0.38405050 -0.11997560 0.01380981 1.24363426
-0.29632904 -0.08648791 -0.17252623 0.62090378
-0.24548236 0.01138946 0.27280127 0.30777111
-0.77131222 0.35166855 0.06840682 0.49350898
-0.49130309 0.03290733 -0.12636875 1.50290495
-0.60042070 -0.11064756 0.23988652 1.12892926
-0.65076429 -0.37412681 -0.41985593 0.09695061
-1.03167954 0.15449269 -0.28787608 0.10629273
-0.52497856 0.03414363 -0.01617715 1.88415673
-0.49039870 0.03957588 -0.67743244 0.03968192
-0.68090631 0.10627578 0.41007070 0.34971081
-0.17838560 -0.34078763 -0.08743132 0.13673144
-0.99152870 0.37997127 0.25321405 0.09511409
-0.51235303 0.04152372 0.34515778 0.67096065
-0.29716870 0.28951117 0.11416996 0.40312554
-0.68730707 0.19178121 0.20401048 1.02374133
-0.64765937 -0.08781223 0.28332832 1.02857266
-0.18397097 -0.18734895 -0.06584417 0.33381960
-0.51226673 0.12164975 -0.13059159 1.38560778
-0.12911984 0.10552382 0.13284585 0.25170784
-0.16027898 -0.11226541 -0.02210797 0.37592216
-0.91333056 -0.04308762 -0.37223188 0.27174049
-0.41303766 0.10499919 -0.06926733 1.33462860
-0.62510593 0.19036660 -0.28394902 0.83974635
-0.54895803 0.17487745 -0.44556852 0.22148799
-0.42876550 -0.41851562 -0.02939862 0.34107178
-0.89084778 0.35781164 -0.28928026 0.23094989
-1.01254747 0.03333804 -0.10342575 0.41798883
-0.97615131 0.13145380 -0.49787477 0.09908187
-0.85906024 -0.14380457 0.20055560 0.71346039
-0.27613291 0.27569556 -0.03831845 0.48824571
-1.20682706 0.09771326 0.36764343 0.10436959
-0.29155240 0.11573725 -0.29737569 0.40153832
-0.73132675 0.48345360 -0.35418238 0.01700753
-0.88696031 0.23563789 -0.10778981 0.54743343
-0.89543878 0.38199279 0.11526399 0.34386624
-0.69545029 -0.28644371 0.51185164 0.04885317
-0.60611295 0.34933202 0.22340839 0.49697260
-0.73022539 -0.12823528 0.36157872 0.40872707
-0.23437067 -0.46922899 0.13744507 0.03606388
-0.63030370 -0.25833079 0.06543652 1.13369759
-0.93739920 -0.11661384 -0.19961843 0.49758172
-0.72494782 -0.01786962 -0.25389167 1.00842587
-0.20670524 0.12332081 0.44864076 0.05916874
-0.64001999 -0.13719749 0.43960390 0.25720074
-0.74451493 -0.04457301 0.18001185 1.28950880
-0.90943145 0.17782367 0.14583677 0.56822710
-0.28266867 0.22251113 0.32499459 0.17692333
-0.62760548 -0.21566758 0.52749635 0.13391941
-0.98167390 -0.35662827 0.14128201 0.19754359
-0.19375349 0.04738771 0.24982592 0.29119976
-1.09895068 -0.12488624 -0.46848695 0.04006169
-0.40489726 -0.38680783 -0.31945471 0.18039215
-0.47149370 0.26545609 -0.03974203 0.92791829
-0.45745687 0.13444704 -0.05385671 1.41995539
-0.87367637 0.14122285 0.15327392 0.77544399
-0.37649390 0.07801661 -0.29212498 0.65730963
-0.42741496 -0.00034527 -0.12068436 1.41385617
-0.67365896 -0.17256429 0.22221094 0.96136424
-0.95452868 -0.24837148 -0.08219322 0.42212189
-0.19656229 0.26357014 -0.41021020 0.09064359
-0.26216323 0.33735505 -0.29350208 0.11813925
-1.23036457 -0.01805541 0.28060610 0.01916641
-0.20218451 -0.21770682 0.43799478 0.10093619
-1.15698310 -0.09201265 -0.10430267 0.18338509
-0.31191574 0.32457562 0.23855591 0.18696966
-0.93763751 0.21565476 0.12726049 0.52430027
-1.01780860 -0.51675346 0.25949732 0.07534869
-0.64502483 -0.32129552 -0.05204298 0.82133238
-0.50898973 -0.02071278 -0.38799654 0.52087082
-0.12861077 0.25105449 -0.08384436 0.20007660
-0.67377366 0.08987185 -0.28240535 0.89369752
-0.51933089 -0.33268311 -0.01763355 0.74417832
-0.89214287 -0.27952100 0.41143065 0.06595312
-0.58519353 0.05185162 -0.50284497 0.16769661
-0.74925044 0.11530303 0.04853407 1.55133812
-1.13850746 0.05178448 0.09163970 0.16523601
-0.27905950 -0.16380778 -0.56051718 0.05771872
-0.84919269 -0.27426626 0.18417722 0.47882566
-1.27918415 -0.11208912 0.35644887 -0.01973697
-0.59819688 0.22407920 -0.41044958 0.31100552
-1.00049738 0.35931061 0.02530384 0.18187274
0.62581859 -0.27953821 0.02519543 0.71426622
0.31351561 0.29671761 0.68195768 -0.02303300
0.72098526 -0.15873660 -0.63341458 0.05465433
0.17888397 0.38871546 -0.25729796 0.06184382
0.50729128 0.16383149 0.37057245 0.34754545
0.55010327 -0.10116672 0.01790526 1.28402064
0.44309055 -0.14345480 0.10297003 0.87272653
0.64632288 0.53290133 0.10971220 0.10993333
0.88778639 -0.26782129 0.13128932 0.39381132
0.41925466 0.09886332 0.17212865 0.73037093
0.61246721 0.60183143 0.35699494 -0.05131445
0.89431133 0.19107155 0.44084020 0.12157308
0.24075768 0.34257078 -0.24781108 0.08374160
0.45891522 0.14034811 0.30830504 0.41279714
0.31160584 -0.12813622 0.02438302 0.64461728
0.55340850 0.21350802 0.85898190 -0.00378195
0.70483018 -0.18379911 -0.32412708 0.35113374
0.51868652 -0.23506247 0.11688745 0.82350144
0.71300541 -0.11579205 0.49623875 0.08017247
0.41613817 -0.02985777 0.15979067 0.84434595
0.82301372 0.31939413 0.10712412 0.28368427
0.86272818 -0.16627704 0.22952049 0.41409883
0.82618229 0.37822167 -0.41710900 0.03945912
0.37320422 0.20578524 -0.66284112 0.04925176
0.72300154 0.26495111 -0.14409381 0.57762751
0.49245250 -0.26853434 -0.13038678 0.65908013
0.47685787 -0.17071032 -0.18441954 0.71182513
0.53224880 -0.07077608 0.46853297 0.14327154
0.50145371 0.08603755 -0.14422074 1.03030386
0.45260106 -0.42609263 -0.39284156 0.06101609
0.29825043 0.04592421 0.26904341 0.28088973
0.15333387 -0.13726920 -0.34172268 0.04924573
0.53393073 0.26894237 -0.11172060 0.63640287
0.58812076 0.36380710 0.11447523 0.47830238
0.40997704 0.03972882 -0.20688725 0.74443708
0.70512050 0.12883504 -0.34178993 0.40611763
0.64378735 -0.02939331 0.13616935 1.19091598
0.80783676 0.11936240 -0.07579834 0.74529663
0.83333251 -0.21826569 -0.33013050 0.21852743
-0.19882167 -0.01753524 -0.20538661 0.38794927
0.69943862 -0.49280685 -0.16179464 0.14359861
0.71756748 -0.25745904 0.10231419 0.63657574
0.46074435 -0.00820208 0.14878950 0.98848456
0.83819926 0.02312310 -0.20350257 0.62865647
0.48549028 0.15923884 -0.25531340 0.58986467
0.55548335 -0.09647102 -0.02584045 1.30170295
0.34767937 -0.46298609 0.13018565 0.13274989
0.84103286 -0.44804374 0.09223154 0.17130755
0.87079573 0.14897776 -0.10416754 0.64549727
0.36412591 0.02024452 0.06194626 0.88390079
0.62395188 -0.04503366 -0.27066293 0.81365623
0.70567207 0.11771362 0.05020553 1.08599384
0.62774841 0.41981237 -0.15609470 0.19771158
0.92035877 -0.18350612 0.27723764 0.23133967
0.90834189 -0.07326280 0.41524076 0.13505136
0.71725897 -0.21931811 -0.09353915 0.83573205
0.88319058 0.23076618 -0.26451010 0.21180390
0.56518567 0.05088075 -0.12690115 1.18288078
1.18944993 0.05841594 -0.01545305 0.09127363
0.89771276 -0.09130338 0.25185690 0.37180867
0.18306690 -0.11341351 0.26226760 0.16579119
0.99254943 -0.19332393 -0.22245541 0.20230931
0.74186161 -0.15575847 -0.06714448 0.97464855
0.81910126 -0.13602555 -0.49135644 0.16899161
0.27472889 0.00248890 -0.46585579 0.09688027
0.52570990 -0.34802413 0.40998475 0.08745184
1.14128565 -0.26454928 0.06418967 0.12708062
0.35989907 -0.07732890 0.45086733 0.10846492
0.48332786 -0.07150937 -0.23563232 0.82576463
0.88654734 -0.81581668 -0.11069933 0.05625361
0.58852848 -0.16526933 0.21588638 0.81489073
0.90050682 -0.35300988 0.52337166 0.05123683
0.24418529 0.32215767 0.03745692 0.12057554
0.47407473 -0.10234173 -0.00837820 1.08207264
0.65210447 -0.23003859 -0.05848499 0.86814790
0.40733179 -0.30376238 -0.20432793 0.30942548
0.31250634 -0.10503873 0.10811873 0.57077702
0.63017759 0.49358619 -0.55261325 0.03883109
0.71733524 0.00160506 0.20391759 0.87587630
0.77911630 -0.04124794 0.04316282 0.99143975
0.41398270 0.15341999 -0.46971901 0.17262855
0.79420661 -0.00579336 -0.12176551 0.92392733
0.54186670 -0.03979906 0.32432594 0.54914253
1.40837342 0.30496771 -0.14133145 0.03080712
0.75744546 0.16833229 -0.23129018 0.57958328
0.28480018 -0.01582023 0.20192690 0.48994192
0.19704793 -0.18022447 0.14316293 0.24518822
0.61043090 0.35406841 -0.35284186 0.22732129
1.18804123 -0.38449811 -0.50729093 -0.07226535
0.58527181 -0.28361473 -0.00968892 0.73269400
0.58156828 -0.04894355 -0.21060276 0.92969928
0.70816404 -0.07933428 0.27591622 0.60461529
0.55490694 -0.24116186 -0.42192764 0.23865243
0.55697264 -0.31730114 -0.33749046 0.26615669
0.73186433 -0.44441752 0.35304834 0.00240150
0.63992910 -0.01096066 -0.25869149 0.81880464
0.79109307 -0.00072623 -0.17152416 0.83191575
0.64995617 -0.42069636 -0.40883178 0.04899798
0.31995348 0.08738182 -0.00081458 0.65158503
0.86224482 -0.22999746 0.14366696 0.36402458
0.57153236 -0.23576130 0.09632692 0.79644730
0.58349704 -0.15727980 0.01049977 1.12849357
0.56761740 -0.03842202 -0.10314829 1.28644027
0.27376287 0.01869135 -0.20067859 0.42431818
0.34491778 -0.06017496 0.18350664 0.55503926
0.64640338 -0.13278555 -0.14283651 1.01113571
0.75895332 -0.59918394 0.19934125 0.03072021
0.13149606 -0.35385198 -0.12856646 0.03869845
1.14253104 0.41935484 0.17662194 -0.04212553
0.68913559 -0.46556924 0.03918954 0.23748991
0.46269462 -0.20416733 0.03870077 0.85283563
0.48222250 0.21732489 -0.48398869 0.14174462
0.61875286 -0.21977431 -0.10240896 0.82612562
0.67615660 -0.27932697 0.04105803 0.69337546
0.54691545 -0.16514672 -0.11764312 0.91582248
0.56136203 -0.19195913 0.00177362 0.97763627
0.53045584 -0.15282063 0.39746056 0.29809755
0.70380998 -0.09567806 0.03646511 1.18318669
0.34329497 -0.10919290 -0.08001936 0.62980582
0.28830152 0.09683851 -0.12640318 0.46431948
0.51113333 -0.14217996 0.73977265 -0.00303340
0.43434621 -0.51716924 -0.39998299 0.06995808
0.78982566 0.33411317 -0.17044930 0.28851879
0.91973742 0.18539750 -0.04737003 0.44579232
0.53488843 0.04521756 0.21936396 0.89951843
0.69932364 -0.16920208 -0.04355176 0.98989174
1.09531586 0.06280345 0.21733136 0.12902618
0.73497125 0.06833944 0.02717473 1.09600520
0.82434766 0.17966056 0.06597337 0.65203618
0.42655937 0.09638970 -0.01675198 1.06370448
0.52293602 0.66969399 -0.38476283 0.06943182
0.83962821 -0.21566774 0.03279887 0.61727497
1.24214688 -0.24059225 -0.18096816 0.06518752
0.59562157 -0.21180424 0.22101409 0.56805696
0.46636764 0.16350241 -0.33229728 0.34679950
0.14829212 -0.05724624 -0.39212696 0.06171671
0.97956723 -0.38245087 -0.25942167 0.16771221
0.70340497 -0.14659099 -0.37959699 0.30970713
1.10999104 -0.25040845 -0.04906445 0.12294570
0.54770187 0.17757729 0.11558812 0.95650918
0.39329974 -0.08145680 -0.05673061 0.91805621
0.78723987 -0.29208048 0.50452764 0.06061259
0.41020415 -0.00218735 -0.28999736 0.46669166
0.27546025 -0.21860710 -0.24263080 0.13263035
0.49643574 -0.24474126 0.17388811 0.65540380
0.40425403 -0.22345387 -0.09824222 0.59479327
0.84820972 0.05371904 -0.02492238 0.73902479
0.24173881 -0.28567711 -0.31960249 0.12258735
0.92671281 0.13264078 -0.21540513 0.35421006
0.45890709 -0.20632254 -0.22146530 0.58352661
0.71507526 -0.07188406 0.52029194 0.17046100
0.91258996 0.32737009 0.16783924 0.16400125
0.49433523 0.14944772 -0.08720817 0.95902246
1.00756901 0.10106985 0.06559009 0.29799923
0.63176817 0.43506661 -0.35843758 0.13114538
1.05957196 -0.04653845 -0.35153724 0.00035676
0.41194757 -0.41270182 0.16341419 0.20707734
0.34042676 0.04216692 0.28355426 0.44050236
0.43199577 -0.06702592 -0.32584165 0.47575886
0.50291072 0.64350591 0.19448329 0.05829775
0.53381740 -0.15292201 -0.01065835 1.15232158
0.63251269 -0.10476743 0.13251480 0.98413889
0.36163813 -0.23959692 0.09254886 0.56825990
0.30783956 0.18225431 -0.00357015 0.53592488
0.14302270 0.02737478 -0.42128666 0.11356547
0.77334050 -0.06217858 0.46277105 0.13016102
0.86782821 -0.26517313 -0.50518497 -0.01905623
0.41122469 -0.30531465 0.45643452 0.15578447
0.59742134 0.23335470 -0.07125773 0.81536025
0.55508313 -0.00815676 0.27663483 0.71473463
0.67790619 -0.26433346 0.40562853 0.20981776
0.52679613 -0.11388003 -0.70737633 0.04948816
0.75859990 0.02525316 0.02498141 1.16651620
0.49929383 -0.14380446 -0.09239511 1.01752421
0.71579022 0.15977944 -0.05775790 0.94215141
0.83723437 -0.01974355 -0.12605660 0.79302302
0.64960389 -0.33984660 0.05817958 0.53821116
0.21445447 -0.25693174 -0.50467285 -0.04403157
0.55622076 0.40240843 -0.02926917 0.41159906
0.76089634 0.58807847 0.10101396 -0.04142188
0.40869699 -0.15689215 0.00016455 0.88232479
0.44177634 -0.13952175 0.24631348 0.55753067
0.85653907 -0.41172312 -0.20454238 0.16722574
0.48399890 0.14977224 0.28576890 0.54610117
1.27549198 -0.11641832 -0.10393218 0.02401963
0.74714250 -0.17055418 -0.03524047 0.92586564
0.49624047 -0.65541348 0.03080831 0.03195039
0.55440976 0.31780776 0.00137260 0.62158011
0.28631313 -0.06452472 -0.52277071 0.14877171
0.29727054 0.15887649 -0.06183511 0.46025620
0.83062706 -0.49172306 -0.06061535 -0.01131119
0.48112188 0.23896215 0.16819069 0.59429154
0.76056304 0.38535251 -0.09202178 0.28595653
0.93377021 -0.26105154 -0.27021944 0.15552529
0.78818664 -0.37618518 0.14319141 0.23308514
0.62532830 0.26796318 -0.01486099 0.79898118
0.61401224 0.12731625 -0.16566239 0.91622536
0.42344842 0.11860736 -0.00732195 0.97818706
0.49817152 -0.02069602 0.39863988 0.36590938
0.48924540 -0.11800490 -0.42686106 0.25922317
0.58941177 0.16422088 0.20904953 0.79566674
0.62705440 0.23895839 0.18280760 0.69242516
0.87823756 0.24607566 0.39249455 0.12496218
0.55757671 -0.33176451 0.16592969 0.42429860
0.79513830 0.39249885 0.32032259 0.13952229
1.08636811 0.15496350 0.05720265 0.17934634
0.25375422 0.07702413 -0.13812584 0.45785399
0.65287750 0.01362830 0.11793340 1.14769657
0.57566732 0.23375505 -0.68078858 0.01123133
0.64749839 0.30062244 0.46751213 0.06206631
0.78299033 0.42122076 0.04223400 0.26031714
0.60071564 0.13235391 -0.00079857 1.23891265
0.40441063 -0.12881006 -0.27803823 0.45465542
